Date,HINDUNILVR,EIHAHOTELS,M&M,ITC,MARICO,L&T,JSWSTEEL,ADANIPORTS,BOSCHLTD,DLF
2/11/2025 15:30:00,2315.25,363.2,3085.95,418.3,634.7,3289.65,956.4,1128.95,27390.5,680.05
2/12/2025 15:30:00,2332.5,374.25,2987.2,409.9,632.15,3263.65,969.8,1111.55,27350.4,680.65
2/13/2025 15:30:00,2321.5,357.45,2978,409.7,634.5,3237.65,964.6,1062.7,27004.55,673.3
2/14/2025 15:30:00,2318.35,345.2,2942.6,410.25,633.75,3221.85,973.55,1082.9,26911.25,674.75
2/17/2025 15:30:00,2329.4,340.35,2831.95,408.6,624.75,3220.15,978.8,1085.15,26977.6,672.1
2/18/2025 15:30:00,2296,339.85,2790.05,405.25,626.15,3275.9,977.35,1082.85,27295.4,690.15
2/19/2025 15:30:00,2250.4,353.95,2757.4,406.4,634.95,3275.8,981.15,1111.7,27417.95,694.9
2/20/2025 15:30:00,2248.05,346.05,2839.45,402.05,641.6,3315.1,981.9,1083.25,27334.1,686.25
2/21/2025 15:30:00,2241.65,345.05,2669.35,400.9,624.8,3257.7,966.8,1070.4,26998.4,673.7
2/24/2025 15:30:00,2241.45,344.35,2709.2,401.9,621.25,3225.9,958.75,1080.35,27164.55,656.8
2/25/2025 15:30:00,2259.3,335.5,2777.85,404.85,621.8,3209.5,975,1078.95,26822.15,642.4
2/27/2025 15:30:00,2244.95,317.3,2726.55,401.6,623.3,3163.85,950.7,1069.4,26544,635.55
2/28/2025 15:30:00,2190.25,310.7,2585.1,395,600.6,3197.3,976.05,1053.05,26691.55,647.3
3/3/2025 15:30:00,2176.85,310.7,2611.9,397.45,594.15,3213,974.1,1057.95,26259.7,643.3
3/4/2025 15:30:00,2157.35,326.8,2613.35,394.85,587.75,3239.65,1002.7,1112.7,27073.45,661.35
3/5/2025 15:30:00,2170.45,334.85,2726.6,405.05,589.15,3259.9,1011.1,1136.2,27070.05,665.3
3/6/2025 15:30:00,2218.95,336.5,2742.4,405.7,607.7,3244.7,1011.15,1144.5,27033.4,667.05
3/7/2025 15:30:00,2204.55,325.95,2727.85,403.9,609.65,3177.7,1013.5,1142.9,26799.35,647.1
3/10/2025 15:30:00,2247.75,319.7,2702.6,405,607.3,3195.45,1018.65,1135,26982.55,674.1
3/11/2025 15:30:00,2216.95,324.65,2645.6,406.2,602.9,3193.65,1010.4,1128.3,26807.1,668.7
3/12/2025 15:30:00,2192.9,333.85,2653.3,412.4,600.35,3187.3,1001.2,1119.2,26378.35,658.1
3/13/2025 15:30:00,2174.8,329.35,2643.5,412.05,606.3,3173.45,1005.7,1137.15,26421.2,674.8
3/17/2025 15:30:00,2171.25,335.65,2644.5,407.95,621.35,3270.7,1018.05,1158.8,27343.65,697.55
3/18/2025 15:30:00,2201.4,339.1,2791.4,409.1,619.1,3319.55,1033.35,1173.5,27557.3,694.3
3/19/2025 15:30:00,2200.05,336.45,2789.1,403.05,632.35,3351.05,1050.25,1177.45,27623.85,695.9
3/20/2025 15:30:00,2242.4,346.15,2828.1,403.95,630.8,3415.95,1058.7,1188.8,27432.25,706
3/21/2025 15:30:00,2246.2,347.3,2801.85,405.55,632.9,3481.85,1061.35,1200.8,28276.8,695.2
3/24/2025 15:30:00,2256.2,351.45,2774.7,410.9,624.8,3469.6,1061.7,1182.45,27448.1,680.45
3/25/2025 15:30:00,2271.3,351.25,2736,409.8,639.75,3444.8,1056.45,1181.6,28072.05,688.5
3/26/2025 15:30:00,2245.95,350.9,2742.25,407.35,649.05,3501.6,1059.75,1196.75,28355.5,680.5
3/27/2025 15:30:00,2244.65,344.45,2733,409.45,651.65,3492.3,1063.2,1182.95,28358.45,663.1
3/28/2025 15:30:00,2258.85,349.65,2665.8,409.75,647.55,3436.8,1056.25,1174.75,27884.1,683.15
4/1/2025 15:30:00,2233.85,356.5,2637.9,406.65,656.45,3419.9,1055.9,1195.45,28024.1,680.05
4/2/2025 15:30:00,2237.9,363.8,2637.55,409.05,660.95,3420.15,1044.05,1199.9,28013.9,653.95
4/3/2025 15:30:00,2244.55,354.1,2611.45,409.4,677.3,3260.15,1005.75,1148.35,27289.1,608.05
4/4/2025 15:30:00,2244.55,351.3,2596.55,409.7,662.65,3068.5,930.3,1110.65,26588.25,621.55
4/7/2025 15:30:00,2249.4,354.9,2491.25,406.05,678.1,3161.1,954.6,1131.35,26516.3,612.85
4/8/2025 15:30:00,2289.25,352.5,2523.65,412.55,693.45,3054.15,945.55,1131.8,26182.7,623.6
4/9/2025 15:30:00,2350,367.9,2523.1,416.3,709.95,3115.95,990.25,1164.55,26359.25,662.8
4/11/2025 15:30:00,2366.15,376.3,2580.35,421.55,711.85,3257.6,1008,1210.8,27090,656.25
4/15/2025 15:30:00,2361.5,366.55,2646,420.4,720.45,3227.7,1009.4,1232.9,27370,669.4
4/16/2025 15:30:00,2366.6,377.3,2634.6,424.45,714.8,3247.3,1007.2,1259.4,27505,675.9
4/17/2025 15:30:00,2375,383.95,2679.4,427.25,695.15,3280.5,1034,1243.1,27800,685
4/21/2025 15:30:00,2351,385.2,2764,422.85,709.15,3257.8,1044.2,1233.2,28020,687.7
4/22/2025 15:30:00,2398.7,383.45,2817.1,433.6,716.55,3301,1039.2,1239.1,28415,680.5
4/23/2025 15:30:00,2423.8,383.65,2917.8,430.85,712.75,3300.6,1044.5,1236.4,28430,653.55
4/24/2025 15:30:00,2325.3,366.55,2901.4,430.05,710.4,3272.1,1028.4,1193,27995,663.9
4/25/2025 15:30:00,2332.2,366.65,2864.2,427.8,715.45,3327.3,1054.4,1209.9,28315,658.85
4/28/2025 15:30:00,2318.6,365.8,2930.6,428.8,711.35,3322.3,1035.6,1216.4,29165,674.3
4/29/2025 15:30:00,2321.7,353.9,2909.6,426,710.45,3341,1029.8,1216.5,29455,687.05
4/30/2025 15:30:00,2342.1,355.2,2928.8,425.8,697.75,3334.9,973.2,1267.1,29580,693.75
5/2/2025 15:30:00,2323.9,362.3,2917.2,430.25,722.65,3330.2,955.5,1347.1,30365,677.15
5/5/2025 15:30:00,2348.6,349.15,3021.5,436.95,720.1,3334,967.5,1320.8,29915,679.25
5/6/2025 15:30:00,2381.8,349.95,3068.4,435.55,736.35,3321.4,966.1,1338.2,30475,655.05
5/7/2025 15:30:00,2370.8,344.25,3119.9,431.15,719.55,3323.9,953.2,1333.1,30010,631.7
5/8/2025 15:30:00,2354.9,341.7,3033.1,430.6,723.3,3443.9,957,1306.3,30000,680.5
5/9/2025 15:30:00,2332.9,364.25,2982.1,423.55,738.1,3587.2,1005.2,1362.1,31005,677.85
5/12/2025 15:30:00,2382.5,370.75,3104.7,435.5,727.6,3567,989.9,1369.2,31145,688.7
5/13/2025 15:30:00,2360,371.15,3053.8,427.9,722.55,3573.1,989.3,1371.8,31420,709.05
5/14/2025 15:30:00,2350.5,377.5,3101.8,429.1,720.6,3618.2,1038.3,1406.2,31730,715.9
5/15/2025 15:30:00,2355.2,373.7,3144.3,432.65,724.4,3604.7,1021.8,1407.4,31655,737.65
5/16/2025 15:30:00,2381.4,383.25,3135.6,435.7,716.6,3600.2,1019.6,1398.3,31560,753.5
5/19/2025 15:30:00,2382.7,386.3,3128,435.35,704.05,3567.8,1012.7,1384.6,31515,775.15
5/20/2025 15:30:00,2341.1,385.6,3063.5,434.9,709.65,3589,1000.9,1384.6,31655,775.8
5/21/2025 15:30:00,2363.9,389.4,3090.7,433,698.25,3551.4,1005.6,1371.4,31740,776.5
5/22/2025 15:30:00,2330.7,387.85,3006.3,426.1,700.85,3599.9,1008.5,1395.4,32130,777.8
5/23/2025 15:30:00,2359.2,389.9,3012.7,436.3,711.35,3648.7,1032.3,1400.2,32485,774.05
5/26/2025 15:30:00,2394.1,385,3080.2,442.9,715.65,3640,1013.7,1404.2,32485,772
5/27/2025 15:30:00,2380.2,384.15,3039.8,433.9,719.3,3646.3,1001,1411,31630,793.75
5/28/2025 15:30:00,2362,385.05,2997.8,420.2,723.45,3655.3,1006.2,1438.6,31255,797.85
5/29/2025 15:30:00,2366.7,388.65,3009,418.75,716.45,3675.1,993.5,1432.8,31415,810.7
5/30/2025 15:30:00,2348.3,387.5,2976.8,418.05,704.35,3679.6,978.8,1468,31230,804.55
6/2/2025 15:30:00,2371.6,384.6,3025.9,419.3,703.6,3644.8,973.8,1432.3,31355,803.4
6/3/2025 15:30:00,2352.3,381.3,3046.5,416.95,703.05,3626.5,968.55,1436.2,31415,825.7
6/4/2025 15:30:00,2364.5,382.05,3053.4,417,703.15,3642.6,968.75,1456.7,31455,880.35
6/5/2025 15:30:00,2376.4,384.95,3041.6,419.1,698.65,3656.3,1004.9,1471.7,31595,878.6
6/6/2025 15:30:00,2389.8,387.1,3106.5,421.05,704.35,3678.9,1008,1467.1,31690,868
6/9/2025 15:30:00,2393.2,387.05,3087.4,423.05,698.65,3679.8,1003.1,1473.8,31545,868.55
6/10/2025 15:30:00,2395.2,387.7,3067.5,427,700.25,3684.8,1007.1,1456.4,31895,847.85
6/11/2025 15:30:00,2376.4,381.75,3080.7,426.15,692.45,3603.9,995.65,1445.8,31520,851.25
6/12/2025 15:30:00,2332.7,376.25,3019.2,421,691.2,3587.4,987.25,1405,31585,859
6/13/2025 15:30:00,2319,378.4,3006,413.9,690.8,3628.7,1003.8,1400.6,32280,851.45
6/16/2025 15:30:00,2327.4,375.75,3023.6,418.2,686.85,3622.3,999.65,1392.3,32215,844.8
6/17/2025 15:30:00,2328.6,374.35,3007.2,417.4,689.7,3601.5,986.35,1372.6,32390,839.9
6/18/2025 15:30:00,2297.3,368.95,3041.1,415.9,690.6,3621.1,996.05,1338,32375,854.25
6/19/2025 15:30:00,2294.2,367.3,3094.8,416,693.3,3662,1005.55,1349.3,32290,852.45
6/20/2025 15:30:00,2306.2,365.7,3184.4,418.55,693.9,3583.7,997,1354.8,31575,849.5
6/23/2025 15:30:00,2275.1,370.75,3135,413.9,703.5,3604.8,1007,1389.5,31500,854.35
6/24/2025 15:30:00,2263.1,376.8,3150.1,414.35,704.9,3619.8,1024.45,1393.1,31755,847.1
6/25/2025 15:30:00,2278.7,378.45,3215.5,416.35,726.25,3659.6,1032.55,1429.3,32215,845.8
6/26/2025 15:30:00,2280.8,378.3,3215.8,420.3,731.65,3679.2,1028.9,1440.2,32260,837.8
6/27/2025 15:30:00,2306.9,382.65,3203.3,418.65,722.35,3669.8,1020.5,1450.2,32680,843.45
6/30/2025 15:30:00,2294.6,377.15,3183.2,416.45,717.3,3666.7,1029.6,1447,32315,831.9
7/1/2025 15:30:00,2295.5,374,3176.1,415.1,712.4,3596.8,1059.9,1443.9,32445,829.7
7/2/2025 15:30:00,2307.1,376.65,3165.2,412.95,713.35,3582.9,1046.1,1431.1,34405,836
7/3/2025 15:30:00,2313.4,379.1,3174.4,413.35,728.6,3594.6,1041.4,1424.4,35930,832.5
7/4/2025 15:30:00,2339.3,382.95,3162.5,412.55,729.35,3581.4,1042.6,1435.6,36045,842.9
7/7/2025 15:30:00,2410.4,386,3160.2,416.15,727.95,3606.4,1045,1448.5,35490,829.65
7/8/2025 15:30:00,2392.7,388.6,3157.9,417.2,730.35,3579.7,1040.4,1443,35800,831.55
7/9/2025 15:30:00,2423.4,396.05,3176.3,419.45,726.95,3574.7,1043.3,1443.1,36195,815.1
7/10/2025 15:30:00,2408.4,395.95,3162.4,416.85,725.65,3540.6,1037.2,1431.7,36525,826.9
7/11/2025 15:30:00,2519.6,385.15,3073.2,416.8,728,3495.9,1038.9,1433,37845,833.5
7/14/2025 15:30:00,2516.6,392.9,3092.1,419.4,740.2,3494,1035,1445.1,38320,844.3
7/15/2025 15:30:00,2526.9,392.2,3128.6,422.1,731.65,3503.8,1029.8,1456.7,38475,847.05
7/16/2025 15:30:00,2517.6,398.05,3196.5,424.6,733.3,3474,1034.2,1452.5,38645,845.2
7/17/2025 15:30:00,2509.8,400.4,3195,423.95,720.2,3464.8,1034.4,1443.1,38250,852.6
7/18/2025 15:30:00,2489.6,393.55,3192.4,422.75,717.7,3502.8,1034.8,1450.5,38320,845.5
7/21/2025 15:30:00,2464.9,391.7,3246.7,420.1,716.35,3464.6,1030.7,1420.7,37755,841.95
7/22/2025 15:30:00,2479.7,388.6,3257.2,416,720.6,3484.9,1033.8,1420.8,37980,828.95
7/23/2025 15:30:00,2450.4,393.35,3268.8,414.95,706.9,3477.5,1033.8,1411.6,37910,826.3
7/24/2025 15:30:00,2437.8,387.15,3260.9,409.95,693.95,3442.9,1026.9,1396.3,37830,787.2
7/25/2025 15:30:00,2415.4,384.25,3246.4,409.4,698.4,3422.2,1028.8,1376,38235,800.35
7/28/2025 15:30:00,2441.6,388.15,3209.8,409.9,698.2,3495.6,1034.9,1395.9,39915,788.8
7/29/2025 15:30:00,2453.6,388.9,3199.4,408.45,703.05,3665.1,1037.9,1394,40060,784.25
7/30/2025 15:30:00,2437.4,387.05,3208.9,407.6,709.8,3636.5,1048.3,1373.1,40385,777.4
7/31/2025 15:30:00,2521.2,391.05,3203.1,411.95,711.2,3587.3,1027.8,1347.1,40390,792.85
8/1/2025 15:30:00,2553.7,406.75,3159.3,416.45,723.3,3631.1,1055.9,1388.9,41115,780.95
8/4/2025 15:30:00,2543.7,382.9,3200.2,416.85,716.05,3652.6,1053.4,1358.1,40595,764.5
8/5/2025 15:30:00,2534.7,375.6,3212.2,414.15,714.65,3628.4,1052.6,1367.1,38255,759.65
8/6/2025 15:30:00,2535.6,371.05,3227.5,412,718.55,3641.6,1064.8,1345.4,38570,747.2
8/7/2025 15:30:00,2517.5,370.6,3211.1,413.6,703.95,3607.6,1049.2,1325,38325,764.95
8/8/2025 15:30:00,2498.6,371.95,3144.2,414.5,707,3668.4,1052.7,1339.4,38710,757.4
8/11/2025 15:30:00,2518.4,371,3186.2,416.85,704.1,3686.1,1048.2,1330.5,38610,757.65
8/12/2025 15:30:00,2483.8,390.05,3236.5,416.35,710.2,3693.7,1053.7,1319.6,38660,751.55
8/13/2025 15:30:00,2495.1,388.35,3282.2,414.1,710.55,3677,1045.5,1300.3,38585,768.9
8/14/2025 15:30:00,2480.6,388.1,3265.4,411.45,720.4,3635.1,1079.8,1327.2,39335,776.1
8/18/2025 15:30:00,2568.1,391.05,3383.1,406.3,727.95,3613,1073.4,1369.4,39860,770.5
8/19/2025 15:30:00,2604.8,412.2,3354,409.1,751.85,3592.3,1082.6,1370.6,39935,773.2
8/20/2025 15:30:00,2669.8,405.95,3395.6,406.05,739.65,3612.6,1071.8,1361.8,39475,762.55
8/21/2025 15:30:00,2648,402.05,3375.1,405.55,730.7,3595.8,1054.6,1341.2,39325,772
8/22/2025 15:30:00,2629.9,397.65,3403,398.3,722.4,3603.1,1057.8,1340.4,39085,754.6
8/25/2025 15:30:00,2631.6,386.5,3398.9,399.35,717.75,3541.3,1047.1,1315.4,39510,749.45
8/26/2025 15:30:00,2692.6,377.85,3330.8,403.35,711.6,3560.1,1035.8,1315.4,39225,739.05
8/28/2025 15:30:00,2654.4,378.75,3295.3,400.9,725.85,3601,1026.6,1312.8,39960,748.3
